time;_state_;in;indisc;inerr;innucast;inucast;out;outdisc;outerr;outnucast;outqlen;outucast
1632711600;1,0000000000e+02;1,3630552756e+04;1,9724293222e-01;0,0000000000e+00;5,5770508556e-01;2,5630749808e+01;9,5754035151e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,0255798264e+01
1632713400;1,0000000000e+02;1,2700061305e+04;1,9778340889e-01;0,0000000000e+00;5,5680591333e-01;2,4503999347e+01;9,4213880249e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,9558909081e+01
1632715200;1,0000000000e+02;4,7424550309e+04;1,9723848889e-01;0,0000000000e+00;5,5781469111e-01;4,7813216366e+01;9,6309264650e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,4778837319e+01
1632717000;1,0000000000e+02;1,1697979839e+04;1,9782342000e-01;0,0000000000e+00;5,5736350222e-01;2,3575033366e+01;9,2232876174e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,8867475034e+01
1632718800;1,0000000000e+02;1,2005858088e+04;1,9714669444e-01;0,0000000000e+00;5,5699792667e-01;2,4117586963e+01;9,3681705657e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,9429841481e+01
1632720600;1,0000000000e+02;4,3350728757e+04;1,9725022111e-01;0,0000000000e+00;5,5772958667e-01;4,9579564236e+01;1,1943571756e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;3,5701669793e+01
1632722400;1,0000000000e+02;1,8664644535e+05;1,9776699000e-01;0,0000000000e+00;5,5719243000e-01;1,6186548799e+02;2,0324376737e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;8,5588064710e+01
1632724200;1,0000000000e+02;5,7131484847e+05;1,9721816778e-01;0,0000000000e+00;5,5735779667e-01;5,9688914551e+02;3,3249305813e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,3917078578e+02
1632726000;1,0000000000e+02;1,3441656874e+05;1,9721687444e-01;0,0000000000e+00;5,5763120556e-01;2,8032200450e+02;2,6610396370e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,7766690347e+02
1632727800;1,0000000000e+02;4,9203658490e+05;1,9723080889e-01;0,0000000000e+00;5,5681494889e-01;3,9787777550e+02;3,2406840083e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,7536995873e+02
1632729600;1,0000000000e+02;1,4836324155e+05;1,9722710778e-01;0,0000000000e+00;5,5765167000e-01;1,5418180495e+02;2,4467967909e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;9,3673840288e+01
1632731400;1,0000000000e+02;1,6765444987e+05;1,9778635778e-01;0,0000000000e+00;5,5682388000e-01;1,7164941404e+02;2,5625372947e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;9,8372314524e+01
1632733200;1,0000000000e+02;1,2162618843e+05;1,9720659222e-01;0,0000000000e+00;5,5773444333e-01;1,4023049154e+02;2,2996996880e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;9,2585796642e+01
1632735000;1,0000000000e+02;3,3657399645e+05;1,8889957333e-01;0,0000000000e+00;5,5723556333e-01;2,8422558121e+02;2,8075872660e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,1976200374e+02
1632736800;1,0000000000e+02;3,2129000458e+05;1,9721672889e-01;0,0000000000e+00;5,5705069333e-01;2,7922297912e+02;3,2296632319e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,3682037330e+02
1632738600;1,0000000000e+02;1,2243292754e+05;1,9777041333e-01;0,0000000000e+00;5,5769060444e-01;1,1851640041e+02;1,7703115774e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;6,3325899743e+01
1632740400;1,0000000000e+02;1,9713535047e+05;1,9720697667e-01;0,0000000000e+00;5,5741670667e-01;1,6624802602e+02;1,7082734242e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;6,8412745302e+01
1632742200;1,0000000000e+02;5,4410317608e+05;1,9780400333e-01;0,0000000000e+00;5,5672490333e-01;4,1189554652e+02;2,6095762557e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,4037859949e+02
1632744000;1,0000000000e+02;1,8783211484e+05;1,9720677333e-01;0,0000000000e+00;5,5759746000e-01;1,7588814461e+02;2,1504451215e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;9,3665943948e+01
1632745800;1,0000000000e+02;4,0951938114e+05;1,9724999556e-01;0,0000000000e+00;5,5686540222e-01;3,3489802447e+02;3,4129306042e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,5456136035e+02
1632747600;1,0000000000e+02;7,1003534508e+05;1,9774785000e-01;0,0000000000e+00;5,5812253444e-01;5,6740370302e+02;3,8580600717e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,1134701140e+02
1632749400;1,0000000000e+02;8,3486980438e+05;1,9724203556e-01;0,0000000000e+00;5,5740293667e-01;6,6187445395e+02;4,8782397703e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,7484786036e+02
1632751200;1,0000000000e+02;9,3385648845e+05;1,9779002778e-01;0,0000000000e+00;5,5670104778e-01;7,2116571541e+02;5,2024554376e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;3,0861962359e+02
1632753000;1,0000000000e+02;5,3515725637e+05;1,9763402667e-01;0,0000000000e+00;5,5762222000e-01;4,5462274573e+02;4,1802238568e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,1184582730e+02
1632754800;1,0000000000e+02;2,9291385943e+04;1,9680811333e-01;0,0000000000e+00;5,5794191778e-01;4,2600547131e+01;1,2935533760e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;3,3802664308e+01
1632756600;1,0000000000e+02;1,9099313863e+04;1,9721782333e-01;0,0000000000e+00;5,5706850000e-01;3,1201059773e+01;1,0950408408e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,4528176053e+01
1632758400;1,0000000000e+02;1,2579510794e+04;1,9777254444e-01;0,0000000000e+00;5,5734168000e-01;2,4661826019e+01;9,5132925821e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,9810252042e+01
1632760200;1,0000000000e+02;1,2487980737e+04;1,9723024222e-01;0,0000000000e+00;5,5669522111e-01;2,4390810412e+01;9,4581683267e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,9429479988e+01
1632762000;1,0000000000e+02;1,5468127892e+04;1,9764362889e-01;0,0000000000e+00;5,5764220444e-01;2,6864541674e+01;9,6899374147e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,0509719710e+01
1632763800;1,0000000000e+02;1,2853957872e+04;1,9735811444e-01;0,0000000000e+00;5,5793208889e-01;2,4691485626e+01;9,5429712148e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,9598822524e+01
1632765600;1,0000000000e+02;1,2561338233e+04;1,9722120556e-01;0,0000000000e+00;5,5710086556e-01;2,4661666782e+01;9,5266983072e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,9729470492e+01
1632767400;1,0000000000e+02;1,2727731936e+04;1,9777382333e-01;0,0000000000e+00;5,5733684222e-01;2,4547811719e+01;9,5078118393e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,9568840339e+01
1632769200;1,0000000000e+02;1,3105543981e+04;1,9721185333e-01;0,0000000000e+00;5,5664284556e-01;2,6777168570e+01;9,8167638554e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,1354189222e+01
1632771000;1,0000000000e+02;5,4325751868e+04;1,9767341111e-01;0,0000000000e+00;5,5826237333e-01;6,0488356474e+01;2,0866577340e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;3,8273476539e+01
1632772800;1,0000000000e+02;1,2693830839e+04;1,9732696889e-01;0,0000000000e+00;5,5727535889e-01;2,5179839489e+01;9,7072522342e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,0215847520e+01
1632774600;1,0000000000e+02;1,2707405549e+04;1,9780448667e-01;0,0000000000e+00;5,5715131778e-01;2,4505878651e+01;9,3890001970e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,9312266748e+01
1632776400;1,0000000000e+02;1,2356113983e+04;1,9722839222e-01;0,0000000000e+00;5,5738197111e-01;2,4604967136e+01;9,4867060585e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,9671870398e+01
1632778200;1,0000000000e+02;1,2714613776e+04;1,9720079667e-01;0,0000000000e+00;5,5772360333e-01;2,4556782658e+01;9,4396758799e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,9480481880e+01
1632780000;1,0000000000e+02;1,2697899129e+04;1,9723448889e-01;0,0000000000e+00;5,5695989778e-01;2,4814520707e+01;9,4969465082e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,9697637729e+01
1632781800;1,0000000000e+02;1,2822564446e+04;1,9778968889e-01;0,0000000000e+00;5,5694861111e-01;2,4729197903e+01;9,5337180257e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,9637089827e+01
1632783600;1,0000000000e+02;1,2857807796e+04;1,9721844222e-01;0,0000000000e+00;5,5707340444e-01;2,5132386514e+01;9,6491650725e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,0101823279e+01
1632785400;1,0000000000e+02;1,2990095481e+04;1,9721967000e-01;0,0000000000e+00;5,5743366222e-01;2,4997469371e+01;9,5558366779e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,9922711161e+01
1632787200;1,0000000000e+02;1,2578194586e+04;1,9765611000e-01;0,0000000000e+00;5,5766434444e-01;2,4709749462e+01;9,4997717083e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,9725933946e+01
1632789000;1,0000000000e+02;1,2737634258e+04;1,9721889667e-01;0,0000000000e+00;5,5708168556e-01;2,4760407082e+01;9,4049018882e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,9456253721e+01
1632790800;1,0000000000e+02;1,2613952641e+04;1,9734838444e-01;0,0000000000e+00;5,5735351111e-01;2,4982344181e+01;9,6077290741e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,0022608471e+01
1632792600;1,0000000000e+02;1,2670386455e+04;1,9721498333e-01;0,0000000000e+00;5,5707339333e-01;2,4600566178e+01;9,4280180196e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,9355363814e+01
1632794400;1,0000000000e+02;1,2711639151e+04;1,9765656111e-01;0,0000000000e+00;5,5738262111e-01;2,5064202749e+01;9,6497176234e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,9977431196e+01
1632796200;1,0000000000e+02;1,2893057745e+04;1,9735506111e-01;0,0000000000e+00;5,5779118333e-01;2,4904895543e+01;9,4968000999e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,9808637026e+01
1632798000;1,0000000000e+02;1,4531996037e+04;1,9721423556e-01;0,0000000000e+00;5,5706786667e-01;2,6326653049e+01;9,5772363359e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,0392166966e+01
1632799800;1,0000000000e+02;1,4058339622e+04;1,9763564111e-01;0,0000000000e+00;5,5731504667e-01;2,5516605561e+01;9,4453827147e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,9655784202e+01
1632801600;1,0000000000e+02;4,7007070652e+04;1,9682219111e-01;0,0000000000e+00;5,5716741889e-01;4,8277340624e+01;1,0032585189e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,5643855632e+01
1632803400;1,0000000000e+02;1,2232769792e+04;1,9774242444e-01;0,0000000000e+00;5,5753246778e-01;2,4506043621e+01;9,4684758383e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,9584668287e+01
1632805200;1,0000000000e+02;1,1945986409e+04;1,9724259333e-01;0,0000000000e+00;5,5757239111e-01;2,4484613654e+01;9,5317274604e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,9916196917e+01
1632807000;1,0000000000e+02;5,3229488937e+04;1,9722931778e-01;0,0000000000e+00;5,5710507333e-01;5,8653413752e+01;1,3046759938e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;4,0497856203e+01
1632808800;1,0000000000e+02;9,5094249318e+04;1,9762428333e-01;0,0000000000e+00;5,5728799778e-01;9,2873096338e+01;1,4524031356e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;4,8670796400e+01
1632810600;1,0000000000e+02;6,9117162774e+05;1,9735712333e-01;0,0000000000e+00;5,5710353222e-01;5,6280314768e+02;3,4794946187e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,9968303540e+02
1632812400;1,0000000000e+02;1,8123512517e+05;1,9723032667e-01;0,0000000000e+00;5,5794371111e-01;2,0362763478e+02;2,9701406882e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,1668116284e+02
1632814200;1,0000000000e+02;4,4364301175e+05;1,9765296333e-01;0,0000000000e+00;5,5723773111e-01;3,6402445089e+02;2,7597923433e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,4308716072e+02
1632816000;1,0000000000e+02;4,2869982952e+05;1,9734489444e-01;0,0000000000e+00;5,5708972333e-01;3,3923068762e+02;2,4087443840e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,0585511952e+02
1632817800;1,0000000000e+02;9,9249975261e+05;1,9778486889e-01;0,0000000000e+00;5,5737326222e-01;7,5687810557e+02;4,1478228820e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,3785746915e+02
1632819600;1,0000000000e+02;1,1713059877e+06;1,9722386000e-01;0,0000000000e+00;5,5766590444e-01;9,1333207546e+02;5,9911581055e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;3,2388673543e+02
1632821400;1,0000000000e+02;3,1660625501e+05;1,8891849222e-01;0,0000000000e+00;5,5727754333e-01;2,6249202102e+02;2,6271513107e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,1263717212e+02
1632823200;1,0000000000e+02;3,4083695608e+05;1,9721468889e-01;0,0000000000e+00;5,5674111778e-01;2,8717831529e+02;2,9008726341e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,2459380407e+02
1632825000;1,0000000000e+02;1,5153900832e+05;1,9777154667e-01;0,0000000000e+00;5,5761638000e-01;1,4843560337e+02;3,1359102006e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;9,3512151139e+01
1632826800;1,0000000000e+02;8,4261727117e+04;1,9722840111e-01;0,0000000000e+00;5,5692378444e-01;8,5392851231e+01;1,3715027737e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;4,5193586017e+01
1632828600;1,0000000000e+02;2,1359070662e+05;1,9722149222e-01;0,0000000000e+00;5,5847327111e-01;1,8639932672e+02;2,3209562018e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;9,1888603837e+01
1632830400;1,0000000000e+02;2,9196809434e+05;1,9778817111e-01;0,0000000000e+00;5,5638484556e-01;2,6455487840e+02;2,5620799335e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,1833113621e+02
1632832200;1,0000000000e+02;2,7961312004e+05;1,9722295889e-01;0,0000000000e+00;5,5722886000e-01;2,4019102395e+02;2,3233118604e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,0922021979e+02
1632834000;1,0000000000e+02;3,2300936789e+05;1,9777436333e-01;0,0000000000e+00;5,5709080333e-01;2,8636846008e+02;2,9450945322e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,3250556332e+02
1632835800;1,0000000000e+02;5,7251512271e+05;1,9764181667e-01;0,0000000000e+00;5,5789073444e-01;4,4712594522e+02;3,8085107545e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,7164612267e+02
1632837600;1,0000000000e+02;1,9608352541e+05;1,9735560667e-01;0,0000000000e+00;5,5767134778e-01;1,7380020742e+02;2,0355814303e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;8,8812894878e+01
1632839400;1,0000000000e+02;2,4235797442e+05;1,9722126333e-01;0,0000000000e+00;5,5680182444e-01;2,0255023032e+02;2,3719887401e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,0862445755e+02
1632841200;1,0000000000e+02;6,2383929107e+04;1,9777048444e-01;0,0000000000e+00;5,5721296444e-01;6,6255619482e+01;1,4945841916e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;4,1500188301e+01
1632843000;1,0000000000e+02;1,5492002236e+04;1,9724314889e-01;0,0000000000e+00;5,5825895000e-01;2,8702545174e+01;1,0193980229e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,3194866683e+01
1632844800;1,0000000000e+02;1,5950207132e+04;1,9764795222e-01;0,0000000000e+00;5,5680994667e-01;2,8621479360e+01;1,0190039250e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,2447894267e+01
1632846600;1,0000000000e+02;1,3482116632e+04;1,9735112222e-01;0,0000000000e+00;5,5763445222e-01;2,6554894631e+01;1,0072205520e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,1352779583e+01
1632848400;1,0000000000e+02;1,7361882393e+04;1,9777450333e-01;0,0000000000e+00;5,5677706778e-01;3,0193396440e+01;1,0684441530e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,3760161641e+01
1632850200;1,0000000000e+02;1,4874931970e+04;1,9721697667e-01;0,0000000000e+00;5,5721640556e-01;2,8201942009e+01;1,0419488804e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,2387089908e+01
1632852000;1,0000000000e+02;1,3120979742e+04;1,9723464333e-01;0,0000000000e+00;5,5825015111e-01;2,6011258260e+01;9,7280037710e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,0504543044e+01
1632853800;1,0000000000e+02;1,7027249566e+04;1,9776817778e-01;0,0000000000e+00;5,5677254000e-01;2,8648838837e+01;9,9466128275e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,1928353408e+01
1632855600;1,0000000000e+02;1,3459851709e+04;1,9764778889e-01;0,0000000000e+00;5,5764497778e-01;2,8054741969e+01;1,0040193908e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,2214524924e+01
1632857400;1,0000000000e+02;1,4345246786e+04;1,9736211444e-01;0,0000000000e+00;5,5739193778e-01;3,3995756442e+01;2,1957099474e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;3,2777986076e+01
1632859200;1,0000000000e+02;1,2926831826e+04;1,9722289556e-01;0,0000000000e+00;5,5721656556e-01;2,6085006901e+01;9,9022472397e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,0841301939e+01
1632861000;1,0000000000e+02;1,2901283991e+04;1,9776163222e-01;0,0000000000e+00;5,5761312778e-01;2,5708452259e+01;9,7125564970e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,0335392369e+01
1632862800;1,0000000000e+02;1,2885784963e+04;1,9723875111e-01;0,0000000000e+00;5,5683377111e-01;2,6115840217e+01;9,8614783093e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,0798220180e+01
1632864600;1,0000000000e+02;1,2997622289e+04;1,9776332556e-01;0,0000000000e+00;5,5761246222e-01;2,5756093160e+01;9,6787843568e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,0255073983e+01
1632866400;1,0000000000e+02;1,2748117851e+04;1,9722955556e-01;0,0000000000e+00;5,5792722222e-01;2,5889474174e+01;9,7123267197e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,0453233822e+01
1632868200;1,0000000000e+02;1,3018932001e+04;1,9765278444e-01;0,0000000000e+00;5,5667873222e-01;2,5800762673e+01;9,7441395196e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,0276292572e+01
1632870000;1,0000000000e+02;1,2925921011e+04;1,9736240222e-01;0,0000000000e+00;5,5767259222e-01;2,6145974256e+01;9,8877412641e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,0834989914e+01
1632871800;1,0000000000e+02;1,3149510276e+04;1,9723591556e-01;0,0000000000e+00;5,5682474778e-01;2,6196078709e+01;9,8978541817e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,0899677406e+01
1632873600;1,0000000000e+02;1,2945440013e+04;1,9779042889e-01;0,0000000000e+00;5,5822698556e-01;2,6117970594e+01;9,7960307699e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,0669992571e+01
1632875400;1,0000000000e+02;2,5381242818e+04;1,9722018111e-01;0,0000000000e+00;5,5734807000e-01;3,4820848080e+01;1,0299804053e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,4943938020e+01
1632877200;1,0000000000e+02;1,2747061646e+04;1,9775973444e-01;0,0000000000e+00;5,5662196889e-01;2,6152289132e+01;9,9016247607e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,0942283937e+01
1632879000;1,0000000000e+02;1,3098695532e+04;1,9722703333e-01;0,0000000000e+00;5,5767123444e-01;2,5890922816e+01;9,7249751709e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,0334886453e+01
1632880800;1,0000000000e+02;1,4691352428e+04;1,9778674889e-01;0,0000000000e+00;5,5792727333e-01;2,7430105026e+01;9,9154007609e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,1218864209e+01
1632882600;1,0000000000e+02;1,3267689760e+04;1,9722163556e-01;0,0000000000e+00;5,5709475333e-01;2,6106557974e+01;9,7369302868e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,0602380612e+01
1632884400;1,0000000000e+02;1,4868464885e+04;1,9777587667e-01;0,0000000000e+00;5,5735281222e-01;2,7784696474e+01;9,9597669005e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,1654529714e+01
1632886200;1,0000000000e+02;1,3026345635e+04;1,9723390778e-01;0,0000000000e+00;5,5669166778e-01;2,5819048226e+01;9,8715985065e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,0770433387e+01
1632888000;1,0000000000e+02;4,6728416432e+04;1,9778168667e-01;0,0000000000e+00;5,5821488778e-01;4,8873349381e+01;1,0163238835e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,6348209979e+01
1632889800;1,0000000000e+02;1,2299325976e+04;1,9726123667e-01;0,0000000000e+00;5,5747669000e-01;2,5179109163e+01;9,6321297432e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,0006172216e+01
1632891600;1,0000000000e+02;1,2423172369e+04;1,9773468778e-01;0,0000000000e+00;5,5695210111e-01;2,5585915862e+01;9,6602672055e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,0427275714e+01
1632893400;1,0000000000e+02;2,6080777261e+04;1,9709657333e-01;0,0000000000e+00;5,5736572444e-01;3,5715356734e+01;1,0184593871e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,4109210592e+01
1632895200;1,0000000000e+02;1,3884449587e+05;1,9721685444e-01;0,0000000000e+00;5,5661095556e-01;1,3169597538e+02;1,7806589938e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;6,6481527541e+01
1632897000;1,0000000000e+02;2,6695732297e+05;1,9733488778e-01;0,0000000000e+00;5,5772350333e-01;2,2492548810e+02;2,6193580648e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,0392325185e+02
1632898800;1,0000000000e+02;1,0249640300e+05;1,9725468333e-01;0,0000000000e+00;5,5743672000e-01;1,0970695334e+02;2,2422456824e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;7,0631013710e+01
1632900600;1,0000000000e+02;4,8104175043e+05;1,9721181556e-01;0,0000000000e+00;5,5689130111e-01;4,3683761319e+02;3,2351469252e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,8928826654e+02
1632902400;1,0000000000e+02;5,5625571121e+05;1,9720771889e-01;0,0000000000e+00;5,5731468222e-01;4,6434352630e+02;3,0478792299e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,8029012775e+02
1632904200;1,0000000000e+02;1,6751840004e+05;1,9767445333e-01;0,0000000000e+00;5,5673233111e-01;1,5798186413e+02;1,9532540180e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;8,4037548521e+01
1632906000;1,0000000000e+02;4,9644043451e+05;1,9735538778e-01;0,0000000000e+00;5,5820922667e-01;4,0309817125e+02;2,3040766261e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,4180824841e+02
1632907800;1,0000000000e+02;3,3540328935e+05;1,8834286778e-01;0,0000000000e+00;5,5736364778e-01;2,7332389238e+02;3,4450824246e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,1993226392e+02
1632909600;1,0000000000e+02;2,5090524900e+05;1,9724069667e-01;0,0000000000e+00;5,5713313444e-01;2,1036244353e+02;2,1599963761e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;9,0307126190e+01
